Area Abbrv,Division,Department Name,Fund,Department,Acct Type,Account Name,CurrYrOrigSep,CurrYrOrigOct,CurrYrOrigNov,CurrYrOrigDec,CurrYrOrigJan,CurrYrOrigFeb,CurrYrOrigMar,CurrYrOrigApr,CurrYrOrigMay,CurrYrOrigJun,CurrYrOrigJul,CurrYrOrigAug,CurrYrAdjSep,CurrYrAdjOct,CurrYrAdjNov,CurrYrAdjDec,CurrYrAdjJan,CurrYrAdjFeb,CurrYrAdjMar,CurrYrAdjApr,CurrYrAdjMay,CurrYrAdjJun,CurrYrAdjJul,CurrYrAdjAug,CurrYrActualsSep,CurrYrActualsOct,CurrYrActualsNov,CurrYrActualsDec,CurrYrActualsJan,CurrYrActualsFeb,CurrYrActualsMar,CurrYrActualsApr,CurrYrActualsMay,CurrYrActualsJun,CurrYrActualsJul,CurrYrActualsAug,PrevYrActualsSep,PrevYrActualsOct,PrevYrActualsNov,PrevYrActualsDec,PrevYrActualsJan,PrevYrActualsFeb,PrevYrActualsMar,PrevYrActualsApr,PrevYrActualsMay,PrevYrActualsJun,PrevYrActualsJul,PrevYrActualsAug
VPI,"Div 6: Arts, Huma & Phil",Religion,F10 - Operating,0500100903 - Religion,6,66 - Pool-Other Employee Benefits,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,VP Instruction,VP Instruction,F10 - Operating,0500000012 - VP Instruction,4,42 - Other Transfers In/Out,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$93,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$93,000 ",,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,VP Instruction,VP Instruction,F10 - Operating,0500000012 - VP Instruction,6,62 - Pool-PT Faculty,$0 ,$0 ,$872 ,$0 ,$0 ,"$2,445 ","$2,413 ",$353 ,$252 ,"$1,031 ",$0 ,$0 ,$0 ,$0 ,$872 ,$0 ,$0 ,($982),"$2,413 ","($3,586)","$1,283 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,VP Instruction,VP Instruction,F10 - Operating,0500000012 - VP Instruction,6,63 - Pool-FT Admin/Supp,"$13,317 ","$13,317 ","$13,317 ","$13,317 ","$13,317 ","$13,317 ","$13,317 ","$13,317 ","$13,317 ","$13,317 ","$13,317 ","$13,323 ","$10,760 ","$13,317 ","$13,317 ","$13,317 ","$13,317 ","$13,317 ","$13,317 ","$13,317 ","$13,317 ","$13,317 ","$13,317 ","$13,323 ","$10,428 ","$13,892 ","$13,751 ","$13,751 ","$13,751 ","$13,751 ","$13,751 ","$13,751 ","$13,751 ",,,,"$3,460 ","$3,460 ","$3,460 ","$3,460 ","$3,460 ","$3,460 ","$3,460 ","$3,460 ","$3,460 ","$3,460 ","$3,460 ","$13,321 "
VPI,VP Instruction,VP Instruction,F10 - Operating,0500000012 - VP Instruction,6,65 - Staff Benefits,"$2,064 ","$2,064 ","$2,090 ","$2,064 ","$2,064 ","$2,137 ","$2,136 ","$2,075 ","$2,072 ","$2,095 ","$2,064 ","$2,065 ","$2,064 ","$2,064 ","$2,090 ","$2,064 ","$2,064 ","$2,137 ","$2,136 ","$2,075 ","$2,072 ","$2,095 ","$2,064 ","$2,065 ","$1,136 ","$2,162 ","$2,008 ","$2,056 ","$2,010 ","$2,027 ","$1,949 ","$1,892 ","$1,947 ",,,,$551 ,$552 ,$552 ,$552 ,$551 ,$550 ,$556 ,$552 ,$551 ,$590 ,$589 ,"$1,097 "
VPI,VP Instruction,VP Instruction,F10 - Operating,0500000012 - VP Instruction,6,66 - Pool-Other Employee Benefits,$134 ,$134 ,$134 ,$134 ,$134 ,$134 ,$134 ,$134 ,$134 ,$134 ,$134 ,$134 ,$134 ,$134 ,$134 ,$134 ,$134 ,$134 ,$134 ,$134 ,$134 ,$134 ,$134 ,$134 ,$104 ,$138 ,$138 ,$138 ,$162 ,$144 ,$133 ,$119 ,$128 ,,,,$30 ,$30 ,$30 ,$30 ,$36 ,$36 ,$36 ,$30 ,$30 ,$30 ,$30 ,$151 
VPI,VP Instruction,VP Instruction,F10 - Operating,0500000012 - VP Instruction,7,71 - Pool-Services,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,500 ",($300),$0 ,$0 ,$0 ,$0 ,"$37,482 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,200 ",$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,VP Instruction,VP Instruction,F10 - Operating,0500000012 - VP Instruction,7,72 - Pool-Travel,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$27,244 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,($748),$0 ,$0 ,"$14,344 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$107 ,$85 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,VP Instruction,VP Instruction,F10 - Operating,0500000012 - VP Instruction,7,73 - Pool-Other Oper,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,500 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$5,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$1,500 ",$0 ,$0 ,$0 ,$0 ,"$5,139 ",$0 ,$0 ,$0 ,$420 ,,,,$0 ,$610 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,VP Instruction,VP Instruction,F10 - Operating,0500000012 - VP Instruction,7,74 - Pool-Monthly Chgs,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$200 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$300 ,$0 ,$0 ,$0 ,$0 ,$200 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$253 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,VP Instruction,VP Instruction,F10 - Operating,0500000012 - VP Instruction,7,76 - Pool-Other Exp,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$500 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$119,592 ",$0 ,$0 ,$50 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,WestWay Center,Cisco,F10 - Operating,0503150307 - Cisco,6,61 - Pool Faculty,"$17,780 ","$18,052 ","$18,187 ","$17,463 ","$19,183 ","$19,455 ","$19,319 ","$20,134 ","$19,183 ","$18,640 ","$18,368 ","$17,741 ","$18,277 ","$18,613 ","$18,812 ","$17,768 ","$19,680 ","$19,960 ","$19,832 ","$20,736 ","$19,785 ","$19,222 ","$18,915 ","$18,237 ","$17,205 ","$17,205 ","$21,379 ","$21,379 ","$17,205 ","$17,205 ","$18,223 ","$19,241 ","$18,223 ",,,,"$16,740 ","$17,769 ","$18,797 ","$17,769 ","$16,740 ","$19,347 ","$18,743 ","$18,140 ","$18,140 ","$18,248 ","$17,494 ","$16,740 "
VPI,WestWay Center,Cisco,F10 - Operating,0503150307 - Cisco,6,62 - Pool-PT Faculty,"$23,748 ","$26,898 ","$26,111 ","$15,085 ","$4,240 ","$29,423 ","$29,423 ","$31,361 ","$18,769 ","$9,427 ","$10,193 ","$6,797 ","$27,401 ","$31,407 ","$30,066 ","$16,148 ","$4,240 ","$28,582 ","$28,427 ","$30,592 ","$18,473 ","$9,783 ","$10,480 ","$7,016 ","$18,534 ","$18,689 ","$27,475 ","$25,931 ","$4,192 ","$18,804 ","$17,619 ","$19,183 ","$10,506 ",,,,"$20,274 ","$31,836 ","$26,529 ","$14,071 ","$3,271 ","$26,878 ","$22,327 ","$17,843 ","$17,776 ","$4,111 ","$3,611 ","$2,691 "
VPI,WestWay Center,Cisco,F10 - Operating,0503150307 - Cisco,6,63 - Pool-FT Admin/Supp,"$11,202 ","$11,202 ","$11,202 ","$11,202 ","$11,202 ","$11,202 ","$11,202 ","$11,202 ","$11,202 ","$11,202 ","$11,202 ","$11,213 ","$11,202 ","$11,202 ","$11,202 ","$11,202 ","$11,202 ","$11,202 ","$11,202 ","$11,202 ","$11,202 ","$11,202 ","$11,202 ","$11,213 ","$11,371 ","$11,371 ","$11,371 ","$11,371 ","$11,371 ","$11,371 ","$11,371 ","$11,371 ","$11,371 ",,,,"$11,153 ","$11,153 ","$11,153 ","$11,153 ","$8,384 ","$8,384 ","$8,384 ","$8,384 ","$9,153 ","$11,203 ","$11,203 ","$11,203 "
VPI,WestWay Center,Cisco,F10 - Operating,0503150307 - Cisco,6,64 - Pool-PT Admin/Supp,"$1,247 ","$1,188 ","$1,247 ",$790 ,$342 ,"$1,129 ","$1,010 ","$1,188 ",$891 ,"$1,247 ",$906 ,"$1,247 ","$1,264 ","$1,211 ","$1,268 ",$813 ,$358 ,"$1,152 ","$1,038 ","$1,211 ",$914 ,"$1,270 ",$927 ,"$1,281 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$748 ,"$1,073 ","$1,080 ","$1,010 ",$469 ,"$1,074 ","$1,320 ","$1,010 ","$1,069 ",$266 ,$0 ,$0 
VPI,WestWay Center,Cisco,F10 - Operating,0503150307 - Cisco,6,65 - Staff Benefits,"$5,242 ","$5,377 ","$5,376 ","$4,919 ","$4,847 ","$5,668 ","$5,644 ","$5,834 ","$5,299 ","$4,946 ","$4,916 ","$4,729 ","$5,349 ","$5,499 ","$5,486 ","$4,978 ","$4,928 ","$5,762 ","$5,734 ","$5,934 ","$5,394 ","$5,040 ","$5,007 ","$4,812 ","$4,289 ","$5,195 ","$5,286 ","$5,364 ","$4,139 ","$4,693 ","$4,666 ","$4,771 ","$4,406 ",,,,"$5,072 ","$5,592 ","$5,418 ","$4,742 ","$3,687 ","$4,980 ","$4,796 ","$4,565 ","$4,582 ","$3,866 ","$3,774 ","$4,090 "
VPI,WestWay Center,Cisco,F10 - Operating,0503150307 - Cisco,6,66 - Pool-Other Employee Benefits,$113 ,$113 ,$113 ,$113 ,$113 ,$113 ,$113 ,$113 ,$113 ,$113 ,$113 ,$113 ,$113 ,$113 ,$113 ,$113 ,$113 ,$113 ,$113 ,$113 ,$113 ,$113 ,$113 ,$113 ,$278 ,$275 ,$278 ,$277 ,$310 ,$299 ,$282 ,$281 ,$259 ,,,,$292 ,$298 ,$281 ,$256 ,$274 ,$305 ,$277 ,$261 ,$260 ,$251 ,$246 ,$244 
VPI,WestWay Center,Cisco,F10 - Operating,0503150307 - Cisco,7,71 - Pool-Services,$0 ,$882 ,$0 ,$0 ,$0 ,"$7,800 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$882 ,$0 ,$0 ,$0 ,"$7,800 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$890 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$882 ,$0 ,$0 ,$0 ,"$7,775 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,WestWay Center,Cisco,F10 - Operating,0503150307 - Cisco,7,72 - Pool-Travel,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$600 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$600 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,WestWay Center,Cisco,F10 - Operating,0503150307 - Cisco,7,73 - Pool-Other Oper,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$24,312 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$33,312 ",$0 ,"$13,265 ",$0 ,$0 ,$0 ,$0 ,$911 ,"$2,480 ",$94 ,$0 ,$0 ,"$25,428 ","($23,982)",$630 ,,,,$0 ,$56 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$38,785 ",$755 
VPI,WestWay Center,Cisco,F10 - Operating,0503150307 - Cisco,7,74 - Pool-Monthly Chgs,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$3 ,$0 ,$0 ,$0 ,$0 ,$1 ,$0 ,$1 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$75 ,$0 
VPI,WestWay Center,Cisco,F10 - Operating,0503150307 - Cisco,7,76 - Pool-Other Exp,$300 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$300 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$300 ,,,,$300 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$300 ,$0 ,$0 ,$0 
VPI,WestWay Center,Cisco,F10 - Operating,0503150307 - Cisco,7,78 - Pool-Cap Equip,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$30,729 ","$30,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$21,729 ","$29,400 ","($13,265)",$0 ,$0 ,$0 ,$0 ,"$2,788 ",$0 ,"$4,175 ",$0 ,$0 ,"$6,919 ","$23,982 ",$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$11,055 "
VPI,WestWay Center,Criminal Justice,F10 - Operating,0503102706 - Criminal Justice,6,61 - Pool Faculty,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,WestWay Center,Criminal Justice,F10 - Operating,0503102706 - Criminal Justice,6,62 - Pool-PT Faculty,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,WestWay Center,Criminal Justice,F10 - Operating,0503102706 - Criminal Justice,6,63 - Pool-FT Admin/Supp,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,WestWay Center,Criminal Justice,F10 - Operating,0503102706 - Criminal Justice,6,64 - Pool-PT Admin/Supp,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,WestWay Center,Criminal Justice,F10 - Operating,0503102706 - Criminal Justice,6,65 - Staff Benefits,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,WestWay Center,Criminal Justice,F10 - Operating,0503102706 - Criminal Justice,6,66 - Pool-Other Employee Benefits,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,WestWay Center,Dean: Westway Center,F10 - Operating,0503000001 - Dean: Westway Center,6,63 - Pool-FT Admin/Supp,"$23,114 ","$23,114 ","$23,114 ","$23,114 ","$23,114 ","$23,114 ","$23,114 ","$23,114 ","$23,114 ","$23,114 ","$23,114 ","$23,118 ","$23,597 ","$23,597 ","$23,597 ","$23,597 ","$23,597 ","$23,597 ","$23,597 ","$23,597 ","$22,625 ","$23,597 ","$23,597 ","$23,585 ","$23,596 ","$23,596 ","$23,596 ","$23,596 ","$23,596 ","$23,596 ","$23,596 ","$23,596 ","$22,624 ",,,,"$23,114 ","$23,114 ","$23,114 ","$23,114 ","$23,114 ","$23,114 ","$23,114 ","$23,114 ","$23,114 ","$23,114 ","$22,414 ","$21,018 "
VPI,WestWay Center,Dean: Westway Center,F10 - Operating,0503000001 - Dean: Westway Center,6,64 - Pool-PT Admin/Supp,"$1,791 ","$1,706 ","$1,791 ","$1,535 ","$1,301 ","$1,620 ","$1,450 ","$1,706 ","$1,706 ","$1,791 ","$1,301 ","$1,863 ","$1,815 ","$1,738 ","$1,824 ","$1,562 ","$1,335 ","$1,652 ","$1,489 ","$1,742 ","$1,738 ","$1,823 ","$1,333 ","$1,933 ","$1,026 ","$1,678 ","$1,636 ","$1,498 ",$648 ,"$1,643 ","$1,846 ","$1,495 ","$1,336 ",,,,"$1,134 ","$1,620 ","$1,620 ","$1,653 ","$1,711 ","$1,164 ",$0 ,$384 ,"$1,464 ","$1,570 ","$1,211 ","$3,097 "
VPI,WestWay Center,Dean: Westway Center,F10 - Operating,0503000001 - Dean: Westway Center,6,65 - Staff Benefits,"$3,636 ","$3,634 ","$3,636 ","$3,629 ","$3,622 ","$3,631 ","$3,626 ","$3,634 ","$3,634 ","$3,636 ","$3,622 ","$3,639 ","$3,715 ","$3,713 ","$3,715 ","$3,708 ","$3,701 ","$3,710 ","$3,705 ","$3,713 ","$3,713 ","$3,715 ","$3,701 ","$3,737 ","$2,851 ","$3,598 ","$3,227 ","$3,299 ","$3,199 ","$3,257 ","$3,241 ","$3,241 ","$3,177 ",,,,"$3,492 ","$3,499 ","$3,125 ","$3,139 ","$3,127 ","$3,124 ","$3,110 ","$3,262 ","$3,392 ","$3,323 ","$3,196 ","$2,898 "
VPI,WestWay Center,Dean: Westway Center,F10 - Operating,0503000001 - Dean: Westway Center,6,66 - Pool-Other Employee Benefits,$232 ,$232 ,$232 ,$232 ,$232 ,$232 ,$232 ,$232 ,$232 ,$232 ,$232 ,$232 ,$232 ,$232 ,$232 ,$232 ,$232 ,$232 ,$232 ,$232 ,$232 ,$232 ,$232 ,$232 ,$230 ,$228 ,$215 ,$215 ,$254 ,$245 ,$238 ,$227 ,$221 ,,,,$231 ,$218 ,$206 ,$218 ,$252 ,$258 ,$241 ,$224 ,$222 ,$214 ,$225 ,$213 
VPI,WestWay Center,Dean: Westway Center,F10 - Operating,0503000001 - Dean: Westway Center,7,72 - Pool-Travel,$0 ,$0 ,$0 ,$0 ,$0 ,$25 ,$25 ,$25 ,$25 ,$25 ,$25 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$25 ,$25 ,$25 ,($125),$25 ,$25 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,WestWay Center,Dean: Westway Center,F10 - Operating,0503000001 - Dean: Westway Center,7,73 - Pool-Other Oper,$0 ,$500 ,$0 ,$250 ,$0 ,$0 ,$500 ,$0 ,$0 ,$0 ,$300 ,$0 ,$0 ,$500 ,$0 ,$250 ,$0 ,"$1,447 ",$500 ,$0 ,"$1,150 ",$0 ,$300 ,$0 ,$191 ,$199 ,$0 ,$96 ,$371 ,($150),"$2,000 ",$319 ,$306 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$419 ,$5 ,$0 
VPI,WestWay Center,Dean: Westway Center,F10 - Operating,0503000001 - Dean: Westway Center,7,74 - Pool-Monthly Chgs,$0 ,$0 ,$250 ,$0 ,$0 ,$0 ,"$1,250 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$250 ,$0 ,$0 ,$0 ,"$1,250 ",$0 ,"($1,000)",$0 ,$0 ,$0 ,$1 ,$0 ,$0 ,$0 ,$152 ,$0 ,$0 ,$81 ,$265 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$395 ,$0 ,$0 ,$0 ,$0 ,$1 ,$0 
VPI,WestWay Center,English,F10 - Operating,0503100001 - English,6,61 - Pool Faculty,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,WestWay Center,English,F10 - Operating,0503100001 - English,6,62 - Pool-PT Faculty,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,WestWay Center,English,F10 - Operating,0503100001 - English,6,63 - Pool-FT Admin/Supp,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,WestWay Center,English,F10 - Operating,0503100001 - English,6,64 - Pool-PT Admin/Supp,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,WestWay Center,English,F10 - Operating,0503100001 - English,6,65 - Staff Benefits,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,WestWay Center,English,F10 - Operating,0503100001 - English,6,66 - Pool-Other Employee Benefits,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,WestWay Center,Graph Arts/Video,F10 - Operating,0503150303 - Graph Arts/Video,6,61 - Pool Faculty,"$16,411 ","$17,167 ","$17,545 ","$15,529 ","$16,285 ","$16,593 ","$16,439 ","$17,363 ","$16,285 ","$13,513 ","$13,513 ","$13,519 ","$16,857 ","$17,613 ","$17,991 ","$15,508 ","$16,566 ","$17,093 ","$16,939 ","$17,863 ","$16,676 ","$13,794 ","$13,794 ","$13,803 ","$15,031 ","$15,031 ","$15,031 ","$15,031 ","$13,933 ","$18,691 ","$18,691 ","$18,691 ","$16,312 ",,,,"$16,614 ","$17,314 ","$17,314 ","$15,414 ","$13,514 ","$17,364 ","$18,204 ","$19,044 ","$19,044 ","$13,514 ","$13,514 ","$13,514 "
